date,CRO_cashflow,CRO_cml_units,CRO_cml_cost,CRO_gain_loss,CRO_avg_price,ADA_cashflow,ADA_cml_units,ADA_cml_cost,ADA_gain_loss,ADA_avg_price,BTC_cashflow,BTC_cml_units,BTC_cml_cost,BTC_gain_loss,BTC_avg_price,USDM_cashflow,USDM_cml_units,USDM_cml_cost,USDM_gain_loss,USDM_avg_price,VET_cashflow,VET_cml_units,VET_cml_cost,VET_gain_loss,VET_avg_price,USDC_cashflow,USDC_cml_units,USDC_cml_cost,USDC_gain_loss,USDC_avg_price,ONE_cashflow,ONE_cml_units,ONE_cml_cost,ONE_gain_loss,ONE_avg_price,DOGE_cashflow,DOGE_cml_units,DOGE_cml_cost,DOGE_gain_loss,DOGE_avg_price,AUDIO_cashflow,AUDIO_cml_units,AUDIO_cml_cost,AUDIO_gain_loss,AUDIO_avg_price,HBAR_cashflow,HBAR_cml_units,HBAR_cml_cost,HBAR_gain_loss,HBAR_avg_price,USD_cashflow,USD_cml_units,USD_cml_cost,USD_gain_loss,USD_avg_price
2022-01-25,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-250789.1,21010.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-17031.5,3862.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2022-01-26,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-250789.1,21010.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-17031.5,3862.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2022-01-27,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-250789.1,21010.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-17031.5,3862.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2022-01-28,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-250789.1,21010.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-17031.5,3862.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2022-01-29,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-250789.1,21010.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-17031.5,3862.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2022-01-30,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-250789.1,21010.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-17031.5,3862.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2022-01-31,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-250789.1,21010.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-17031.5,3862.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2022-02-01,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-250789.1,21010.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-17031.5,3862.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2022-02-02,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-250789.1,21010.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-17031.5,3862.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2022-02-03,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-250789.1,21010.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-17031.5,3862.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2022-02-04,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-250789.1,21010.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-17031.5,3862.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2022-02-05,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-250789.1,21010.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-17031.5,3862.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2022-02-06,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-311529.1,19610.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-17031.5,3862.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2022-02-07,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-311529.1,19610.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-17031.5,3862.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2022-02-08,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-311529.1,19610.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-17031.5,3862.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2022-02-09,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-311529.1,19610.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-17031.5,3862.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2022-02-10,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-311529.1,19610.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-17031.5,3862.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2022-02-11,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-311529.1,19610.0,0.0,0.0,0.0,-11950.6,0.0,0.0,0.0,,-17031.5,3862.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-5356.13,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2022-02-12,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-311529.1,19610.0,0.0,0.0,0.0,-11950.6,0.0,0.0,0.0,,-17031.5,3862.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-5356.13,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2022-02-13,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-311529.1,19610.0,0.0,0.0,0.0,-11950.6,0.0,0.0,0.0,,-17031.5,3862.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-5356.13,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2022-02-14,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-311529.1,19610.0,0.0,0.0,0.0,-11950.6,0.0,0.0,0.0,,-17031.5,3862.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-5356.13,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2022-02-15,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-311529.1,19610.0,0.0,0.0,0.0,-11950.6,0.0,0.0,0.0,,-17031.5,3862.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-5356.13,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2022-02-16,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-311529.1,19610.0,0.0,0.0,0.0,-11950.6,0.0,0.0,0.0,,-17031.5,3862.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-5356.13,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2022-02-17,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-311529.1,19610.0,0.0,0.0,0.0,-11950.6,0.0,0.0,0.0,,-17031.5,3862.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-5356.13,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2022-02-18,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-311529.1,19610.0,0.0,0.0,0.0,-11950.6,0.0,0.0,0.0,,-17031.5,3862.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-5356.13,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2022-02-19,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-311529.1,19610.0,0.0,0.0,0.0,-11950.6,0.0,0.0,0.0,,-17031.5,3862.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-5356.13,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2022-02-20,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-311529.1,19610.0,0.0,0.0,0.0,-11950.6,0.0,0.0,0.0,,-17031.5,3862.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-5356.13,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2022-02-21,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-311529.1,19610.0,0.0,0.0,0.0,-11950.6,0.0,0.0,0.0,,-17031.5,3862.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-5356.13,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2022-02-22,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-311529.1,19610.0,0.0,0.0,0.0,-11950.6,0.0,0.0,0.0,,-17031.5,3862.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-5356.13,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2022-02-23,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-356340.6,18610.0,0.0,0.0,0.0,-11950.6,0.0,0.0,0.0,,-17031.5,3862.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-5356.13,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2022-02-24,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-356340.6,18610.0,0.0,0.0,0.0,-11950.6,0.0,0.0,0.0,,-17031.5,3862.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-5356.13,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2022-02-25,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-356340.6,18610.0,0.0,0.0,0.0,-11950.6,0.0,0.0,0.0,,-17031.5,3862.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-5356.13,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2022-02-26,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-356340.6,18610.0,0.0,0.0,0.0,-11950.6,0.0,0.0,0.0,,-17031.5,3862.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-5356.13,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2022-02-27,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-356340.6,18610.0,0.0,0.0,0.0,-11950.6,0.0,0.0,0.0,,-17031.5,3862.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-5356.13,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2022-02-28,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-356340.6,18610.0,0.0,0.0,0.0,-11950.6,0.0,0.0,0.0,,-17031.5,3862.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-5356.13,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2022-03-01,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-356340.6,18610.0,0.0,0.0,0.0,-11950.6,0.0,0.0,0.0,,-17031.5,3862.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-5356.13,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2022-03-02,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-356340.6,18610.0,0.0,0.0,0.0,-11950.6,0.0,0.0,0.0,,-17031.5,3862.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-5356.13,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2022-03-03,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-356340.6,18610.0,0.0,0.0,0.0,-11950.6,0.0,0.0,0.0,,-17031.5,3862.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-5356.13,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2022-03-04,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-356340.6,18610.0,0.0,0.0,0.0,-11950.6,0.0,0.0,0.0,,-17031.5,3862.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-5356.13,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2022-03-05,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-356340.6,18610.0,0.0,0.0,0.0,-11950.6,0.0,0.0,0.0,,-17031.5,3862.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-5356.13,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2022-03-06,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-356340.6,18610.0,0.0,0.0,0.0,-11950.6,0.0,0.0,0.0,,-17031.5,3862.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-5356.13,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2022-03-07,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-405240.6,17660.0,0.0,0.0,0.0,-11950.6,0.0,0.0,0.0,,-17031.5,3862.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-5356.13,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2022-03-08,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-405240.6,17660.0,0.0,0.0,0.0,-11950.6,0.0,0.0,0.0,,-17031.5,3862.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-5356.13,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2022-03-09,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-405240.6,17660.0,0.0,0.0,0.0,-11950.6,0.0,0.0,0.0,,-17031.5,3862.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-5356.13,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2022-03-10,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-405240.6,17660.0,0.0,0.0,0.0,-11950.6,0.0,0.0,0.0,,-17031.5,3862.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-5356.13,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2022-03-11,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-405240.6,17660.0,0.0,0.0,0.0,-11950.6,0.0,0.0,0.0,,-17031.5,3862.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-5356.13,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2022-03-12,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-405240.6,17660.0,0.0,0.0,0.0,-11950.6,0.0,0.0,0.0,,-17031.5,3862.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-5356.13,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2022-03-13,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-405240.6,17660.0,0.0,0.0,0.0,-11950.6,0.0,0.0,0.0,,-17031.5,3862.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-5356.13,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2022-03-14,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-405240.6,17660.0,0.0,0.0,0.0,-11950.6,0.0,0.0,0.0,,-17031.5,3862.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-5356.13,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2022-03-15,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-405240.6,17660.0,0.0,0.0,0.0,-11950.6,0.0,0.0,0.0,,-17031.5,3862.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-5356.13,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2022-03-16,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-405240.6,17660.0,0.0,0.0,0.0,-11950.6,0.0,0.0,0.0,,-17031.5,3862.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-5356.13,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2022-03-17,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-405240.6,17660.0,0.0,0.0,0.0,-11950.6,0.0,0.0,0.0,,-17031.5,3862.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-5356.13,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2022-03-18,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-405240.6,17660.0,0.0,0.0,0.0,-11950.6,0.0,0.0,0.0,,-17031.5,3862.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-5356.13,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2022-03-19,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-405240.6,17660.0,0.0,0.0,0.0,-11950.6,0.0,0.0,0.0,,-17031.5,3862.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-5356.13,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2022-03-20,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-405240.6,17660.0,0.0,0.0,0.0,-11950.6,0.0,0.0,0.0,,-17031.5,3862.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-5356.13,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2022-03-21,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-405240.6,17660.0,0.0,0.0,0.0,-11950.6,0.0,0.0,0.0,,-17031.5,3862.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-5356.13,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2022-03-22,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-405240.6,17660.0,0.0,0.0,0.0,-11950.6,0.0,0.0,0.0,,-17031.5,3862.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-5356.13,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2022-03-23,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-405240.6,17660.0,0.0,0.0,0.0,-11950.6,0.0,0.0,0.0,,-17031.5,3862.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-5356.13,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2022-03-24,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-405240.6,17660.0,0.0,0.0,0.0,-11950.6,0.0,0.0,0.0,,-17031.5,3862.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-5356.13,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2022-03-25,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-405240.6,17660.0,0.0,0.0,0.0,-11950.6,0.0,0.0,0.0,,-17031.5,3862.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-5356.13,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
